"amount";"duration";"payments";"no. of commited crimes '95";"name ";"region";"no. of inhabitants";"no. of municipalities with inhabitants < 499 ";"no. of municipalities with inhabitants 500-1999";"no. of municipalities with inhabitants 2000-9999 ";"no. of municipalities with inhabitants >10000 ";"no. of cities ";"ratio of urban inhabitants ";"average salary ";"no. of enterpreneurs per 1000 inhabitants ";"no. of commited crimes '96";"unemploymant rate '95";"unemploymant rate '96";"balance MAX";"balance MIN";"balance AVG";"balance STD";"balance VAR";"operation = credit in cash AVG";"operation = credit in cash STD";"operation = credit in cash SUM";"operation = credit in cash VAR";"operation = withdrawal in cash AVG";"operation = withdrawal in cash STD";"operation = withdrawal in cash SUM";"operation = withdrawal in cash VAR";"operation = remittance to another bank AVG";"operation = remittance to another bank STD";"operation = remittance to another bank SUM";"operation = remittance to another bank VAR";"operation = collection from another bank AVG";"operation = collection from another bank STD";"operation = collection from another bank SUM";"operation = collection from another bank VAR";"operation = credit card withdrawal AVG";"operation = credit card withdrawal STD";"operation = credit card withdrawal SUM";"operation = credit card withdrawal VAR";"operation = Null AVG";"operation = Null STD";"operation = Null SUM";"operation = Null VAR";"credit MAX";"credit MIN";"credit AVG";"credit STD";"credit CNT";"credit SUM";"credit VAR";"withdraw MAX";"withdraw MIN";"withdraw AVG";"withdraw STD";"withdraw CNT";"withdraw SUM";"withdraw VAR";"withdraw_total";"credit_total";"final Balance";"credit_month";"withdrawal_month";"household";"Account duration";"Gender";"crime_increase";"unemployment_increase";"age";"n_owners";"status";"loan_id";"credit_withdrawal_ratio";"credit_avg_salary_ratio";"profit_month";"profit_payments_ratio";"balace_max_credit";"balace_max_withdraw";"transactions_month";"A";"B";"C";"balance_min_credit";"balance_min_withdraw";"type credit MEAN";"type withdraw MEAN";"transactions_total";"confidence(true)";"confidence(false)";"prediction(status)"
35904;48;748;5623;"Frydek - Mistek";"north Moravia";228848;15;40;18;2;6;57.2;9893;96;5887;4.09;4.72;34278.5;900.0;22981.055932203395;6022.073345711418;3.626536738112792E7;0.2711864406779661;0.4483882428930302;16;0.20105201636469902;0.288135593220339;0.4567821278596281;17;0.2086499123319696;0.3050847457627119;0.4643956877096258;18;0.21566335476329632;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.13559322033898305;0.3452948324729956;8;0.11922852133255407;7842.0;47.8;2823.2374999999997;2730.4488402828893;24;67757.7;7455350.869402174;7200.0;14.6;1431.2971428571427;1733.7001805871935;35;50095.399999999994;3005716.316168067;50095.399999999994;67757.7;17662.300000000003;6775.7699999999995;5009.54;903.0;9;"F";1.0469500266761516;1.1540342298288508;51;1;;5207;1.3525732901623702;0.6849054887294046;1766.2299999999996;2.3612700534759354;26436.5;27078.5;6.555555555555555;3952.5325;3578.2428571428572;0.020833333333333332;852.2;885.4;0.4067796610169492;0.5932203389830508;59;0.06151519529649663;0.9384848047035034;"false"
88704;48;1848;2879;"Cheb";"west Bohemia";87419;21;11;4;3;9;85.5;8624;102;3198;1.79;2.66;32019.4;800.0;18675.060305343522;5238.609386229188;2.7443028301488552E7;0.25190839694656486;0.4357753735122238;33;0.18990017615971816;0.44274809160305345;0.498618172761351;58;0.24862008220786846;0.13740458015267176;0.3455955568318808;18;0.11943628890193776;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.16793893129770993;0.37524703157182265;22;0.14081033470346446;11800.0;25.9;3398.799999999999;3638.301061443886;55;186933.99999999994;1.3237234613703705E7;7000.0;14.6;2282.9315789473694;1842.8145709727467;76;173502.80000000008;3395965.5429894687;173502.80000000008;186933.99999999994;13431.199999999866;8496.999999999998;7886.490909090912;4410.0;22;"M";1.1108023619312262;1.4860335195530727;35;2;;7115;1.077412007183745;0.9852736549165119;610.5090909090859;0.3303620621802413;20219.4;25019.4;5.954545454545454;5098.199999999999;5603.559330143543;0.041666666666666664;774.1;785.4;0.4198473282442748;0.5801526717557252;131;0.04570214301510511;0.9542978569848949;"false"
119136;48;2482;4147;"Litomerice";"north Bohemia";114006;71;26;6;2;9;62.3;9065;123;4166;4.46;5.39;97010.1;1100.0;42572.41008403363;16541.33759794585;2.7361584952921695E8;0.19327731092436976;0.39653821762872393;23;0.1572425580401652;0.6302521008403361;0.48477753448408095;75;0.23500925794046432;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.17647058823529413;0.38283197233626054;21;0.14656031904287137;45673.0;60.8;9609.479545454546;14518.891642135894;44;422817.1;2.1079821451608348E8;37000.0;14.6;5028.138666666665;6623.341078580688;75;377110.39999999985;4.3868647043214396E7;377110.39999999997;422817.1;45706.70000000001;20134.147619047617;17957.63809523809;0.0;21;"M";1.0045816252712805;1.2085201793721974;33;1;;7250;1.1212024383310566;2.221086334147558;2176.5095238095273;0.8769176163616146;51337.100000000006;60010.100000000006;5.666666666666667;10524.668073593071;12929.499428571424;0.020833333333333332;1039.2;1085.4;0.3697478991596639;0.6302521008403361;119;0.02427857864284433;0.9757214213571557;"false"
150180;60;2503;1879;"Prostejov";"south Moravia";110643;49;41;4;1;4;51.9;8441;115;2252;3.45;4.48;92464.9;200.0;50892.0;28282.838447204456;7.999189506306666E8;0.5625;0.51234753829798;9;0.2625;0.1875;0.4031128874149275;3;0.1625;0.0625;0.25;1;0.0625;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.1875;0.4031128874149275;3;0.1625;36791.0;73.0;12894.933333333334;13454.61383131069;12;154739.2;1.810266333496969E8;35000.0;8309.0;18877.25;12402.650398873084;4;75509.0;1.5382573691666666E8;75509.0;154739.2;79230.20000000001;19342.4;9438.625;8309.0;7;"F";1.1985098456625864;1.2985507246376813;59;1;;6010;2.0492815425975714;2.2914820518895866;9903.775000000001;3.956761885737116;55673.899999999994;57464.899999999994;2.2857142857142856;6447.466666666667;-9438.625;0.016666666666666666;127.0;-8109.0;0.75;0.25;16;0.11299283513463798;0.887007164865362;"false"
90180;36;2505;1580;"Plzen - sever";"west Bohemia";72541;66;26;10;0;8;36.9;8594;112;1525;1.62;2.01;51813.7;200.0;31516.346153846152;14090.878545097616;1.985528581726923E8;0.15384615384615385;0.3755338080994054;2;0.14102564102564102;0.23076923076923078;0.4385290096535146;3;0.1923076923076923;0.0;0.0;0;0.0;0.3076923076923077;0.48038446141526137;4;0.23076923076923075;0.0;0.0;0;0.0;0.3076923076923077;0.48038446141526137;4;0.23076923076923075;22544.0;34.4;7366.600000000001;8643.766972924606;10;73666.00000000001;7.471470748222221E7;15400.0;10600.0;12366.666666666666;2638.8128644019725;3;37100.0;6963333.333333343;37100.0;73666.00000000001;36566.000000000015;14733.2;7420.0;0.0;5;"F";0.9651898734177216;1.2407407407407405;36;1;;6088;1.9856064690026956;1.714358855015127;7313.200000000001;2.9194411177644715;29269.699999999997;36413.7;2.6;7366.599999999999;-4946.666666666666;0.027777777777777776;165.6;-10400.0;0.7692307692307693;0.23076923076923078;13;0.1642954609559777;0.8357045390440223;"false"
67464;12;5622;5323;"Chomutov";"north Bohemia";125236;28;11;1;4;5;87.7;9675;100;5190;6.43;7.68;92407.6;600.0;46016.19824561402;19927.134835323865;3.970907027451779E8;0.017543859649122806;0.13245323570650439;1;0.017543859649122806;0.5789473684210527;0.4981167541368988;33;0.2481203007518797;0.0;0.0;0;0.0;0.21052631578947367;0.4113063728303113;12;0.16917293233082706;0.0;0.0;0;0.0;0.19298245614035087;0.3981473386299918;11;0.15852130325814537;50602.0;79.3;18374.67916666667;19109.782835773323;24;440992.30000000005;3.6518380003041667E8;36800.0;14.6;11566.096969696968;12627.016129129757;33;381681.19999999995;1.5944153632530302E8;381681.19999999995;440992.30000000005;59311.10000000009;33922.484615384616;29360.092307692303;0.0;12;"F";0.9750140897989855;1.1944012441679628;61;1;;5682;1.1553943448092285;3.5061999602464717;4562.392307692313;0.811524779027448;41805.600000000006;55607.600000000006;4.75;15547.805448717947;17793.995337995337;0.08333333333333333;520.7;585.4;0.42105263157894735;0.5789473684210527;57;0.023648877632182375;0.9763511223678176;"false"
67464;12;5622;5323;"Chomutov";"north Bohemia";125236;28;11;1;4;5;87.7;9675;100;5190;6.43;7.68;92407.6;600.0;48557.38070175437;19396.025620660013;3.762058098772997E8;0.017543859649122806;0.13245323570650439;1;0.017543859649122806;0.5789473684210527;0.4981167541368988;33;0.2481203007518797;0.0;0.0;0;0.0;0.21052631578947367;0.4113063728303113;12;0.16917293233082706;0.0;0.0;0;0.0;0.19298245614035087;0.3981473386299918;11;0.15852130325814537;50602.0;79.3;18378.275;19106.202447128315;24;441078.60000000003;3.65046971950652E8;36800.0;14.6;11411.551515151514;12695.256458716214;33;376581.19999999995;1.6116953655257574E8;376581.19999999995;441078.60000000003;64497.40000000008;33929.12307692308;28967.78461538461;0.0;12;"F";0.9750140897989855;1.1944012441679628;61;1;;7201;1.171270897219511;3.5068861061419208;4961.338461538471;0.8824863859015424;41805.600000000006;55607.600000000006;4.75;15550.848076923081;17556.233100233098;0.08333333333333333;520.7;585.4;0.42105263157894735;0.5789473684210527;57;0.023648877632182375;0.9763511223678176;"false"
341280;60;5688;2987;"Nymburk";"central Bohemia";81344;61;23;4;2;6;55.3;8899;149;2487;3.39;3.97;110020.6;700.0;49678.36623376625;19137.475493549613;3.6624296826621205E8;0.012987012987012988;0.11396057645963795;1;0.012987012987012986;0.5974025974025974;0.4936368860370167;46;0.24367737525632263;0.0;0.0;0;0.0;0.18181818181818182;0.38822377998943125;14;0.1507177033492823;0.03896103896103896;0.19477101545677747;3;0.037935748462064246;0.16883116883116883;0.37705916758225944;13;0.1421736158578264;55628.0;8.5;19978.51785714286;20653.71817927534;28;559398.5;4.2657607462892866E8;56700.0;14.6;10021.048979591835;10893.778695240893;49;491031.3999999999;1.1867441426088436E8;491031.3999999999;559398.5;68367.1000000001;37293.23333333333;32735.42666666666;0.0;15;"F";0.8326079678607299;1.1710914454277286;47;1;;6938;1.1392316255131547;4.1907218039480085;4557.806666666671;0.8013021565869675;54392.600000000006;53320.600000000006;5.133333333333334;17314.71547619047;22714.377687074826;0.016666666666666666;691.5;685.4;0.36363636363636365;0.6363636363636364;77;0.026134940898869363;0.9738650591011306;"false"
83280;48;1735;4147;"Litomerice";"north Bohemia";114006;71;26;6;2;9;62.3;9065;123;4166;4.46;5.39;69424.9;700.0;39962.46618705042;10772.622802818953;1.1604940205181487E8;0.16546762589928057;0.37294601354188867;23;0.1390887290167866;0.5467625899280576;0.49960885545135963;76;0.24960900844541759;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.28776978417266186;0.4543605845796027;40;0.2064435408195183;23547.0;21.0;5796.187301587303;8050.903069431685;63;365159.8000000001;6.4817040233384535E7;17500.0;14.6;4264.652631578947;5084.48239697936;76;324113.6;2.5851961245192975E7;324113.6;365159.8000000001;41046.20000000013;16598.172727272726;14732.436363636363;0.0;21;"M";1.0045816252712805;1.2085201793721974;54;1;;6875;1.1266413998055003;1.831017399588828;1865.7363636363625;1.0753523709719668;45877.899999999994;51924.899999999994;6.619047619047619;10801.985425685423;10467.783732057416;0.020833333333333332;679.0;685.4;0.45323741007194246;0.5467625899280576;139;0.025267958558639392;0.9747320414413606;"false"
97176;24;4049;5179;"Mlada Boleslav";"central Bohemia";112065;95;19;7;1;8;69.4;11277;127;4987;1.25;1.44;106189.2;400.0;66376.84999999999;30559.927764356198;9.339091849626689E8;0.0625;0.25;1;0.0625;0.375;0.5;6;0.25;0.0;0.0;0;0.0;0.3125;0.47871355387816905;5;0.22916666666666666;0.0;0.0;0;0.0;0.25;0.4472135954999579;4;0.2;68788.0;19.6;25334.85;27336.933396709133;10;253348.49999999997;7.473079275361112E8;43900.0;11000.0;26901.166666666668;14820.996193463738;6;161407.0;2.196619281666666E8;161407.0;253348.49999999997;91941.49999999997;42224.75;26901.166666666668;0.0;5;"M";0.962927206024329;1.152;41;1;;5953;1.5696252331063707;3.7443247317548995;15323.583333333332;3.7845352761998843;37401.2;62289.2;3.2;16889.9;0.0;0.041666666666666664;380.4;-10600.0;0.625;0.375;16;0.13195973598491917;0.8680402640150808;"false"
162624;48;3388;9878;"Karvina";"north Moravia";285387;0;2;8;5;7;89.9;10177;81;10108;6.63;7.75;73289.5;16399.9;37092.94552238806;11884.31083536282;1.4123684403152213E8;0.029850746268656716;0.17081399581080126;4;0.02917742116485243;0.44776119402985076;0.4991295306907678;60;0.2491302884075861;0.23134328358208955;0.4232736562051285;31;0.17916058803725732;0.14925373134328357;0.3576755089782001;20;0.1279317697228145;0.0;0.0;0;0.0;0.1417910447761194;0.35014465484667506;19;0.12260127931769722;30492.0;65.6;10368.567441860465;11131.27303173406;43;445848.39999999997;1.2390523930700997E8;18400.0;14.6;4466.296703296702;3463.700958013635;91;406432.9999999999;1.1997224326544574E7;406432.9999999999;445848.39999999997;39415.40000000008;22292.419999999995;20321.649999999994;5016.0;19;"M";1.023284065600324;1.1689291101055808;38;1;;5942;1.0969788378404313;2.1904706691559395;1970.7700000000004;0.5816912632821725;42797.5;54889.5;7.052631578947368;11923.85255813953;15855.353296703292;0.020833333333333332;16334.300000000001;16385.300000000003;0.3208955223880597;0.6791044776119403;134;0.02393057872688531;0.9760694212731147;"false"
22932;36;637;2564;"Usti nad Orlici";"east Bohemia";139012;59;41;8;3;10;61.9;8363;108;2799;2.52;3.49;56308.4;300.0;42536.88536585367;12304.330318968194;1.5139654459827995E8;0.24390243902439024;0.43476935292624114;10;0.18902439024390244;0.3902439024390244;0.4938647983247948;16;0.24390243902439024;0.1951219512195122;0.40121765882884264;8;0.16097560975609757;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.17073170731707318;0.3809487514345101;7;0.14512195121951219;18980.0;40.0;6786.464705882353;6797.1854631109245;17;115369.9;4.620173021992648E7;11300.0;14.6;2886.658333333333;3445.0010883972122;24;69279.79999999999;1.1868032499057977E7;69279.79999999999;115369.9;46090.100000000006;14421.237500000001;8659.974999999999;3118.0;7;"M";1.0916536661466458;1.3849206349206349;42;1;;5382;1.6652747265436683;1.7244096018175297;5761.262500000003;9.044368131868136;37328.4;45008.4;5.857142857142857;7634.772794117648;5773.316666666666;0.027777777777777776;260.0;285.4;0.4146341463414634;0.5853658536585366;41;0.026934984373661264;0.9730650156263387;"false"
17184;12;1432;85677;"Hl.m. Praha";"Prague";1204953;0;0;0;1;1;100.0;12541;167;99107;0.29;0.43;44504.8;400.0;29906.531428571452;8582.056505164544;7.365169385783707E7;0.21428571428571427;0.4132885836992707;15;0.17080745341614906;0.38571428571428573;0.4902781565677319;27;0.24037267080745342;0.2571428571428571;0.44021451574860226;18;0.19378881987577637;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.14285714285714285;0.3524536884251207;10;0.12422360248447205;17689.5;29.5;6069.316;6402.204306049596;25;151732.9;4.0988219976399995E7;12800.0;14.6;2465.768888888889;3106.6604744573474;45;110959.6;9651339.303555552;110959.6;151732.9;40773.29999999999;13793.9;10087.236363636364;3520.0;10;"M";1.1567515202446397;1.4827586206896552;52;1;;6377;1.3674607695052974;1.0999043138505702;3706.6636363636353;2.5884522600304716;26815.300000000003;31704.800000000003;7.0;7724.584;7621.4674747474755;0.08333333333333333;370.5;385.4;0.35714285714285715;0.6428571428571429;70;0.0465076922237706;0.9534923077762294;"false"
66696;24;2779;2824;"Beroun";"central Bohemia";75232;55;26;4;1;5;41.7;8980;111;2813;1.95;2.21;115744.9;1100.0;51945.21627906976;29659.976520853586;8.797142072175859E8;0.32558139534883723;0.4741373235154427;14;0.22480620155038758;0.5116279069767442;0.5057805388588732;22;0.2558139534883721;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.16279069767441862;0.3735436838188142;7;0.13953488372093023;47553.0;15.4;13156.942857142856;14876.38416499693;21;276295.8;2.2130680582457143E8;56600.0;14.6;11988.354545454547;14140.715372074565;22;263743.80000000005;1.999598312340259E8;263743.80000000005;276295.8;12551.999999999942;30699.53333333334;29304.866666666672;11800.0;8;"M";0.9961048158640227;1.1333333333333333;29;1;;5931;1.0475916400688852;3.4186562731997037;1394.6666666666679;0.5018591819599381;68191.9;59144.899999999994;5.375;17542.590476190482;17316.512121212123;0.041666666666666664;1084.6;1085.4;0.4883720930232558;0.5116279069767442;43;0.04056958028862834;0.9594304197113717;"false"
76080;12;6340;2616;"Kolin";"central Bohemia";95616;65;30;4;1;6;51.4;9307;118;3040;3.85;4.43;103809.7;300.0;50621.10493827166;19389.253379687452;3.7594314662172127E8;0.024691358024691357;0.15614965913950218;2;0.024382716049382715;0.48148148148148145;0.5027701042999452;39;0.25277777777777777;0.19753086419753085;0.40061680838488767;16;0.16049382716049382;0.14814814814814814;0.35746017649212025;12;0.12777777777777777;0.012345679012345678;0.1111111111111111;1;0.012345679012345678;0.13580246913580246;0.34471315683307935;11;0.11882716049382716;57063.0;88.5;19968.471999999998;21429.734184451914;25;499211.79999999993;4.592335072162669E8;38900.0;14.6;7648.00357142857;8447.904074566539;56;428288.1999999999;7.136708325307794E7;428288.19999999995;499211.79999999993;70923.59999999998;38400.90769230769;32945.24615384615;3300.0;13;"M";1.162079510703364;1.1506493506493505;17;1;;5992;1.1655978380912666;4.126024249737583;5455.661538461536;0.8605144382431444;46746.7;64909.7;6.230769230769231;18432.43569230769;25297.24258241758;0.08333333333333333;211.5;285.4;0.30864197530864196;0.691358024691358;81;0.026792375368568933;0.9732076246314311;"false"
84288;48;1756;3729;"Hodonin";"south Moravia";161954;21;37;20;3;8;48.0;8720;116;3651;3.73;4.5;48781.6;1000.0;29824.12499999999;12770.284101070187;1.63080156022046E8;0.5;0.5222329678670935;6;0.2727272727272727;0.25;0.45226701686664544;3;0.20454545454545456;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.25;0.45226701686664544;3;0.20454545454545456;18368.0;36.1;6409.055555555555;7247.765065541086;9;57681.49999999999;5.253009844527778E7;11400.0;2400.0;6766.666666666667;4505.922029211483;3;20300.0;2.030333333333333E7;20300.0;57681.49999999999;37381.49999999999;11536.3;4060.0;0.0;4;"M";0.9790828640386162;1.2064343163538873;18;1;;5790;2.841453201970443;1.3229701834862384;7476.299999999999;4.25757403189066;30413.6;37381.6;3.0;5127.2444444444445;-2706.666666666667;0.020833333333333332;963.9;-1400.0;0.75;0.25;12;0.13552252345601845;0.8644774765439815;"false"
67980;12;5665;2247;"Zdar nad Sazavou";"south Moravia";125832;151;41;2;3;5;48.3;8512;102;2103;3.51;4.12;55705.9;400.0;34806.92142857144;13611.996793054284;1.852864566941201E8;0.35714285714285715;0.4972451580988469;5;0.24725274725274726;0.21428571428571427;0.4258153136263201;3;0.1813186813186813;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.42857142857142855;0.5135525910130955;6;0.26373626373626374;26454.0;32.4;7291.454545454545;10238.593315428017;11;80206.0;1.0482879307872728E8;16800.0;100.0;8166.666666666667;8364.408725865405;3;24500.0;6.996333333333333E7;24500.0;80206.0;55706.0;16041.2;4900.0;0.0;4;"M";0.9359145527369827;1.173789173789174;50;1;;6753;3.273714285714286;1.8845394736842107;11141.2;1.9666725507502207;29251.9;38905.9;3.5;8749.745454545457;-3266.666666666667;0.08333333333333333;367.6;300.0;0.7857142857142857;0.21428571428571427;14;0.02420789431363013;0.9757921056863699;"false"
94488;24;3937;85677;"Hl.m. Praha";"Prague";1204953;0;0;0;1;1;100.0;12541;167;99107;0.29;0.43;105964.6;800.0;60311.7666666667;25093.343210901505;6.296758735000967E8;0.2727272727272727;0.44877455520405946;18;0.20139860139860138;0.42424242424242425;0.4980147066288786;28;0.248018648018648;0.18181818181818182;0.38865016537877745;12;0.15104895104895105;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.12121212121212122;0.3288746085645837;8;0.10815850815850815;49353.0;41.4;16150.215384615383;15560.968643929396;26;419905.6;2.4214374513735387E8;49400.0;14.6;8730.539999999999;11738.67747901388;40;349221.6;1.3779654895630768E8;349221.6;419905.6;70684.0;46656.17777777778;38802.4;1477.0;8;"F";1.1567515202446397;1.4827586206896552;38;1;;6562;1.202404433173664;3.7202916655591887;7853.777777777781;1.9948635452826469;56611.600000000006;56564.600000000006;8.25;30505.9623931624;30071.86;0.041666666666666664;758.6;785.4;0.3939393939393939;0.6060606060606061;66;0.14724534936123557;0.8527546506387644;"false"
91632;12;7636;1003;"Pelhrimov";"south Bohemia";74062;99;15;4;2;7;61.4;8114;119;1181;2.38;2.62;29167.6;300.0;17625.444285714297;6505.144392712488;4.231690357003873E7;0.32857142857142857;0.47308511264837305;23;0.22380952380952382;0.3;0.4615663313770509;21;0.21304347826086956;0.21428571428571427;0.4132885836992707;15;0.17080745341614906;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.15714285714285714;0.36656313238063637;11;0.13436853002070395;8700.0;7.3;3354.7999999999997;2780.855059476884;34;114063.2;7733154.861818183;9100.0;14.6;2753.7000000000003;2919.7311729482417;36;99133.20000000001;8524830.122285716;99133.20000000001;114063.2;14929.999999999985;8774.092307692308;7625.63076923077;1609.0;12;"F";1.1774675972083748;1.1008403361344539;53;2;;7046;1.1506054480234673;1.081352268633511;1148.461538461538;0.1504009348430511;20467.6;20067.6;5.833333333333333;5419.292307692309;4871.93076923077;0.16666666666666666;292.7;285.4;0.4857142857142857;0.5142857142857142;70;0.09152691768763999;0.90847308231236;"false"
90156;12;7513;6779;"Jesenik";"north Moravia";42821;4;13;5;1;3;48.4;8173;124;1358;4.842;7.01;130981.4;700.0;77525.1169230769;23284.240690745286;5.421558645445585E8;0.015384615384615385;0.12403473458920845;1;0.015384615384615385;0.6;0.4937104414532875;39;0.24375000000000002;0.0;0.0;0;0.0;0.2;0.4031128874149275;13;0.1625;0.0;0.0;0;0.0;0.18461538461538463;0.39100462322665114;12;0.1528846153846154;67614.0;110.7;24451.057692307688;25259.671967088936;26;635727.4999999999;6.380510278849387E8;44900.0;14.6;14297.635897435895;13657.675343835965;39;557607.7999999999;1.8653209579762486E8;557607.7999999999;635727.4999999999;78119.69999999995;48902.115384615376;42892.90769230769;0.0;13;"M";0.20032453164183509;1.4477488641057414;49;2;;5868;1.1400979326329366;5.983373961166692;6009.207692307689;0.7998413007197777;63367.399999999994;86081.4;5.0;24451.057692307688;28595.27179487179;0.16666666666666666;589.3;685.4;0.4;0.6;65;0.028164217576707173;0.9718357824232928;"false"
84600;36;2350;18721;"Brno - mesto";"south Moravia";387570;0;0;0;1;1;100.0;9897;140;18696;1.6;1.96;105258.8;900.0;41766.69374999999;28843.331899070887;8.319377950399603E8;0.28125;0.45680340939917435;9;0.2086693548387097;0.5625;0.5040161287741853;18;0.2540322580645161;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.15625;0.36890203262847354;5;0.13608870967741934;46979.0;22.2;12583.749999999998;15430.516399990789;14;176172.49999999997;2.3810083637038472E8;35000.0;14.6;8847.6;10296.576086538782;18;159256.80000000002;1.060194791058823E8;159256.80000000002;176172.49999999997;16915.699999999953;25167.5;22750.971428571433;0.0;6;"F";0.9986646012499333;1.2249999999999999;58;1;;5784;1.106216500645498;2.542942305749217;2416.5285714285674;1.0283100303951351;58279.8;70258.8;5.333333333333333;12583.750000000002;13903.371428571432;0.027777777777777776;877.8;885.4;0.4375;0.5625;32;0.32174627455377103;0.678253725446229;"true"
